,REFNumber,X_IMAGE,Y_IMAGE,MAG_ISO,ra,dec,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,ExposureDate,FLUX_ISO,MAG_APER,MAG_AUTO,KRON_RADIUS,BACKGROUND,FLUX_MAX,THETA_J2000,ELLIPTICITY,ISOAREA_WORLD,FWHM_IMAGE,FWHM_WORLD,plate_dist,Blendedmag,limiting_mag_local,magcal_local_error,dradRMS2,magcor_local,extinction,gsc_bin_index,series,plateNumber,NUMBER,versionId,AFLAGS,BFLAGS,ISO0,ISO1,ISO2,ISO3,ISO4,ISO5,ISO6,ISO7,npoints_local,rejectFlag,local_bin_index,seriesId,exposureNumber,solutionNumber,spatial_bin,mosaicNumber,quality,plateVersionId,magdep_bin,magcal_magdep,magcal_magdep_rms,ra_2,dec_2,RaPM,DecPM,A2FLAGS,B2FLAGS,timeAccuracy,maskIndex,isodate,decimalyear
1008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421227.464412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.065904,0.0,0.0,0.0,0.0,0,ac,18361,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1916-12-29 23:08:45.197,1916.9944382841531
1009,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421231.461455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.164981,0.0,0.0,0.0,0.0,0,ac,18389,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-01-02 23:04:29.712,1917.0053738493154
1010,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421246.468976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1379,0.0,0.0,0.0,0.0,0,ac,18449,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-01-17 23:15:19.526,1917.046490345205
1011,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421272.935402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.972743,0.0,0.0,0.0,0.0,0,ac,18558,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-02-13 10:26:58.733,1917.1190011013696
1012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421288.907644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.504205,0.0,0.0,0.0,0.0,0,ac,18614,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-03-01 09:47:00.442,1917.1627606684929
1013,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421306.900049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00569,0.0,0.0,0.0,0.0,0,ac,18675,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-03-19 09:36:04.234,1917.2120549287672
1014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421308.855806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.869887,0.0,0.0,0.0,0.0,0,ac,18690,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-03-21 08:32:21.638,1917.2174131671234
1015,420061551442725,7990.566,10361.301,-10.905,301.565462,44.458164000000004,12.956234,0.20041199999999998,12.381473,0.174014,2421318.839859,23014.4,-8.4352,-11.1174,4.2,3813.414,1319.068,21.9,0.44,0.00011499999999999999,5.74,0.010535,1.7903,0.0,13.299952,0.138945,3.2102470000000003,-0.007719,0.552,143663284,ac,18743,252974,108,0,1349453824,34,31,28,22,17,13,8,6,282,0,1172,2,0,0,1,0,0,108,2168,12.343849,0.119979,301.56477,44.457114000000004,-11.6,-10.0,0,0,0.0007,0,1917-03-31 08:09:23.818,1917.244766736986
1016,420061551442725,8266.434000000001,5453.435,-13.9018,301.564709,44.457155,12.322911,0.13006099999999998,12.364726,0.063399,2421323.817379,363677.0,-13.0301,-14.0581,3.5,3487.675,3162.8059999999996,-44.58,0.138,2.2e-05,12.55,0.003751,1.2748,0.0,14.8259,0.09665900000000001,0.551104,0.055353,0.358,143663284,mc,12777,88283,144,128,1349453824,246,217,194,165,129,100,58,27,194,0,768,24,0,0,2,0,7,144,514,12.344191,0.074473,301.56477,44.457114000000004,-11.6,-10.0,0,0,1e-05,0,1917-04-05 07:37:01.546,1917.2584037780825
1017,420061551442725,8486.263,10310.943000000001,-9.8216,301.56715499999996,44.456563,12.48557,0.392506,12.115461,0.21256399999999998,2421360.8218099996,8484.521999999999,-7.9506,-10.1668,3.88,3983.112,867.2206,29.64,0.331,4.7e-05,6.09,0.011173,1.2836,0.0,12.211151,0.182063,3.4475339999999997,-0.069655,0.423,143663284,ac,18830,112798,108,8192,1349386240,14,13,12,11,9,3,2,2,118,0,1174,2,0,0,1,0,0,108,969,12.115461,99.0,301.564769,44.457114000000004,-11.6,-10.0,0,0,0.0007,0,1917-05-12 07:43:24.384,1917.3597857808209
1018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421397.754076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.256666000000001,0.0,0.0,0.0,0.0,0,ac,18894,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-06-18 06:05:52.166,1917.4609700712324
1019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421397.808788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.762611999999999,0.0,0.0,0.0,0.0,0,ac,18895,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2048,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-06-18 07:24:39.283,1917.4611199671238
1020,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421400.763891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.884849,0.0,0.0,0.0,0.0,0,ac,18904,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-06-21 06:20:00.182,1917.4692161397256
1021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421415.740248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.432903,0.0,0.0,0.0,0.0,0,ac,18934,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-07-06 05:45:57.427,1917.510247254794
1022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421426.779468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.490519,0.0,0.0,0.0,0.0,0,ac,18957,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-07-17 06:42:26.035,1917.5404916931504
1023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421436.708534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58657,0.0,0.0,0.0,0.0,0,ac,18976,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-07-27 05:00:17.338,1917.5676946136987
1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421444.735514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.883701,0.0,0.0,0.0,0.0,0,ac,18992,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-08-04 05:39:08.410,1917.589686339726
1025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421453.660038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.383797999999999,0.0,0.0,0.0,0.0,0,ac,19027,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-08-13 03:50:27.283,1917.6141370904108
1026,420061551442725,10688.296999999999,1358.3629999999998,-11.991,301.564767,44.457536,12.762685000000001,0.22901799999999997,12.376166,0.145002,2421461.66871,62576.38,-11.3601,-12.3195,4.52,3000.7870000000003,2570.528,8.51,0.441,1.6e-05,9.57,0.004881,3.7758,0.0,13.663274,0.10813299999999999,1.2183030000000001,-0.055549,0.406,143663284,mf,872,36405,128,128,1349451776,61,53,40,32,24,19,11,7,53,0,174,27,0,0,6,0,3,128,862,12.376166,99.0,301.564768,44.457113,-11.6,-10.0,0,0,0.0075,0,1917-08-21 04:02:56.544,1917.636078657534
1027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421466.592685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.798979,0.0,0.0,0.0,0.0,0,ac,19049,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-08-26 02:13:27.984,1917.6495690000002
1028,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421466.638047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.059658,0.0,0.0,0.0,0.0,0,ac,19050,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-08-26 03:18:47.261,1917.6496932794519
1029,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421467.593764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.195225,0.0,0.0,0.0,0.0,0,ac,19057,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-08-27 02:15:01.210,1917.652311682192
1030,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421476.624941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.096075,0.0,0.0,0.0,0.0,0,ac,19075,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-09-05 02:59:54.902,1917.6770546328762
1031,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421481.579431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.290175,0.0,0.0,0.0,0.0,0,ac,19100,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-09-10 01:54:22.838,1917.6906285780826
1032,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421485.614218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.196492,0.0,0.0,0.0,0.0,0,ac,19131,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-09-14 02:44:28.435,1917.7016827890407
1033,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421490.634501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.183803999999999,0.0,0.0,0.0,0.0,0,ac,19156,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-09-19 03:13:40.886,1917.7154369890409
1034,420061551442725,6759.151,4662.335999999999,-13.770999999999999,301.564787,44.457105,12.135796000000001,0.07801799999999999,12.351228,0.049487,2421494.683088,322405.3,-13.3135,-13.7903,3.5,3458.0,3971.763,41.69,0.044000000000000004,1.7e-05,8.68,0.002593,1.754,0.0,14.97608,0.071387,0.661652,-0.047276,0.318,143663284,mc,13588,164068,141,128,1349451776,188,173,150,131,112,87,66,43,191,0,665,24,0,0,4,0,5,141,513,12.351228,99.0,301.564767,44.457113,-11.6,-10.0,0,0,1e-05,0,1917-09-23 04:23:38.803,1917.726529008219
1035,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421495.56683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.777861999999999,0.0,0.0,0.0,0.0,0,ac,19187,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-09-24 01:36:14.112,1917.728950219178
1036,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421504.541564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.988292999999999,0.0,0.0,0.0,0.0,0,ac,19230,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-10-03 00:59:51.130,1917.7535385315064
1037,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421504.587272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.503817999999999,0.0,0.0,0.0,0.0,0,ac,19231,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,132,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-10-03 02:05:40.301,1917.7536637589042
1038,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421505.501782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.649794,0.0,0.0,0.0,0.0,0,ac,19238,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-10-04 00:02:33.965,1917.7561692657537
1039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421516.50222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.306068,0.0,0.0,0.0,0.0,0,ac,19279,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-10-15 00:03:11.808,1917.786307452055
1040,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421529.518666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.02722,0.0,0.0,0.0,0.0,0,ac,19331,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-10-28 00:26:52.742,1917.8219689479456
1041,420061551442725,8425.268,9971.304,-10.5643,301.564417,44.455861,12.945141,0.226726,12.50173,0.181409,2421540.5145819997,16815.74,-7.8045,-11.4043,7.02,4091.097,855.0023,42.08,0.628,0.00011899999999999999,9.69,0.018132,1.9509,0.0,13.213057999999998,0.167509,3.257286,-0.030432999999999998,0.452,143663284,ac,19411,260143,108,0,1349453824,35,30,24,19,14,10,9,2,277,0,1124,2,0,0,1,0,0,108,2150,12.451889,0.13688699999999998,301.564767,44.457112,-11.6,-10.0,0,0,0.0007,0,1917-11-08 00:20:59.885,1917.8520947452048
1042,420061551442725,8258.598,10082.414,-10.3674,301.56557200000003,44.457715,13.003534,0.20636,12.488252000000001,0.137096,2421543.539838,14027.11,-7.6707,-10.402999999999999,3.5,4041.5490000000004,816.5837,30.69,0.611,9.499999999999999e-05,8.92,0.016693,1.9056,0.0,13.194609,0.14872,4.210783999999999,-0.011706,0.496,143663284,ac,19432,245831,108,0,1349451776,27,25,23,22,19,14,8,1,251,0,1123,2,0,0,1,0,0,108,2168,12.488252000000001,99.0,301.564767,44.457112,-11.6,-10.0,0,0,0.0007,0,1917-11-11 00:57:22.003,1917.8603831178089
1043,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421545.5203400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.537221,0.0,0.0,0.0,0.0,0,ac,19447,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2048,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-11-13 00:29:17.376,1917.8658091506857
1044,420061551442725,8532.021,5536.52,-14.0227,301.564746,44.457091999999996,12.415488,0.259193,12.391458,0.102711,2421545.552058,406501.3,-13.2905,-13.9955,3.5,4447.959,3252.5159999999996,83.92,0.024,1.8e-05,11.77,0.0035159999999999996,1.1947,0.0,15.565114999999999,0.092507,0.329497,0.17510599999999998,0.33,143663284,mc,14262,66387,141,128,1349454848,190,180,166,155,137,116,96,66,74,0,769,24,0,0,2,0,5,141,123,12.337635,0.050183,301.564767,44.457112,-11.6,-10.0,0,0,1e-05,0,1917-11-13 01:14:57.811,1917.8658960493153
1045,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421549.5343509996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.474949,0.0,0.0,0.0,0.0,0,ac,19471,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-11-17 00:49:27.926,1917.876806441095
1046,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421550.506688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.085936,0.0,0.0,0.0,0.0,0,ac,19482,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-11-18 00:09:37.843,1917.8794703780827
1047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421560.461377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.000732000000001,0.0,0.0,0.0,0.0,0,ac,19515,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-11-27 23:04:22.973,1917.90674349863
1048,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421566.4858540003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.736416,0.0,0.0,0.0,0.0,0,ac,19542,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1917-12-03 23:39:37.786,1917.9232489150693
1049,420061551442725,14278.945,2150.569,-10.6578,301.56605299999995,44.454254999999996,12.949137,0.47706499999999996,12.241078,0.310241,2421574.523739,18328.15,-6.7438,-11.2616,6.36,3674.384,294.3733,33.37,0.5489999999999999,0.000273,17.23,0.029658999999999998,18.8572,0.0,12.684109,0.140722,9.517736,0.013722999999999999,0.6729999999999999,143663284,ac,19583,130125,132,8192,1349388288,94,92,81,67,49,32,22,10,67,0,241,2,0,0,8,0,0,132,1706,12.329802,0.137008,301.564766,44.457112,-11.6,-10.0,0,0,0.0007,0,1917-12-12 00:34:11.050,1917.9452705178078
1050,420061551442725,2330.894,10577.128,-10.8853,301.56557799999996,44.458034000000005,12.817341,0.234573,12.391825,0.205052,2421578.450326,22601.43,-7.8008,-11.163,3.61,3728.941,817.08,21.3,0.33399999999999996,0.000144,9.56,0.017272,11.8435,0.0,13.170620000000001,0.175803,5.245622,-0.104852,0.507,143663284,ac,19601,284529,99,0,1349451778,44,39,31,24,20,15,10,7,209,0,1206,2,0,0,4,0,0,99,2263,12.391825,99.0,301.564826,44.457089,-11.6,-10.0,0,0,0.0007,0,1917-12-15 22:48:28.166,1917.9560282904106
1053,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421699.8311840002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.617492,0.0,0.0,0.0,0.0,0,ac,20055,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1918-04-16 07:56:54.298,1918.288578586302
1054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421709.857552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.323677,0.0,0.0,0.0,0.0,0,ac,20069,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1918-04-26 08:34:52.493,1918.3160480876709
1055,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421723.832139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.220277000000001,0.0,0.0,0.0,0.0,0,ac,20116,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1918-05-10 07:58:16.810,1918.3543346273968
1056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421764.7226130003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.495494,0.0,0.0,0.0,0.0,0,ac,20218,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1918-06-20 05:20:33.763,1918.4663633232885
1057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421764.7922150004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.911624,0.0,0.0,0.0,0.0,0,ac,20219,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1918-06-20 07:00:47.376,1918.4665540136996
1058,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421779.810817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.241099,0.0,0.0,0.0,0.0,0,ac,20248,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1918-07-05 07:27:34.589,1918.5077008684932
1059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421787.767159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.850659,0.0,0.0,0.0,0.0,0,ac,20263,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1918-07-13 06:24:42.538,1918.5294990657535
1060,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421795.65286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.080469,0.0,0.0,0.0,0.0,0,ac,20295,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1918-07-21 03:40:07.104,1918.551103726027
1061,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421797.738123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.08773,0.0,0.0,0.0,0.0,0,ac,20309,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1918-07-23 05:42:53.827,1918.556816775343
1063,420061551442725,7975.7609999999995,18995.891,-9.8692,301.562164,44.459096,12.445851,0.489417,12.165907,0.46889899999999995,2421823.653924,8864.681999999999,-7.3002,-10.3914,3.84,3350.038,582.8843,-83.2,0.5820000000000001,7.2e-05,8.99,0.015943000000000002,14.7109,0.0,12.256584,0.17777300000000001,4.994665,-0.108372,0.4,143663284,ac,20375,589874,130,8192,1349386240,22,20,16,12,9,4,2,1,45,0,2172,2,0,0,6,0,0,130,1934,12.165907,99.0,301.56476299999997,44.45711,-11.6,-10.0,0,0,0.0007,0,1918-08-18 03:41:39.034,1918.627818969863
1064,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421824.601725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.349961,0.0,0.0,0.0,0.0,0,ac,20382,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1918-08-19 02:26:29.040,1918.6304156849314
